left_record_id,right_record_id,left_title,right_title,left_fronturl,right_fronturl,left_category_teacher,right_category_teacher,title_similarity,combined_similarity,bucket_type
28985,29273,В очереди перед Крымским мостом скопилась 1 тыс. машин,В очереди перед Крымским мостом скопились 700 машин,https://www.rbc.ru/rbcfreenews/6695fa819a7947113d98b968,https://www.rbc.ru/rbcfreenews/669378d89a794770aa3127c4,Общество,Политика,90.38461538461539,82.5938566552901,title_bucket
30063,32617,В Белгороде и Шебекино объявили ракетную опасность,В Белгороде и Шебекино объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/669c62e49a79476b0c8a1f30,https://www.rbc.ru/rbcfreenews/66b141df9a7947f3be441ef1,Политика,Политика,100.0,82.4742268041237,title_bucket
21302,22070,Два беспилотника сбили над Белгородской областью,Два беспилотника сбили над Белгородской областью,https://www.rbc.ru/rbcfreenews/665597e79a79472967862222,https://www.rbc.ru/rbcfreenews/665b33b19a79472b413fef40,Политика,Политика,100.0,82.35294117647058,title_bucket
1206,8829,Движение автомобилей по Крымскому мосту приостановили,Движение автомобилей по Крымскому мосту приостановили,https://www.rbc.ru/rbcfreenews/65a219a19a79471d97942610,https://www.rbc.ru/rbcfreenews/65ec16709a794700cbb504c0,Общество,Общество,100.0,82.31292517006803,title_bucket
22526,22538,Путин предложил Турчаку возглавить Республику Алтай,Путин предложил Турчаку возглавить Республику Алтай,https://www.rbc.ru/politics/04/06/2024/665eed029a794749ecfd733c,https://www.rbc.ru/politics/04/06/2024/665eed3e9a794765acb72ae9,Политика,Политика,100.0,82.1917808219178,title_bucket
32820,35385,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66b2c6c99a7947a7e7d90e11,https://www.rbc.ru/rbcfreenews/66c909d99a794712def454be,Политика,Политика,100.0,81.97278911564626,title_bucket
13222,18906,Над Белгородской областью сбили дрон,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/661151cc9a79474df968f970,https://www.rbc.ru/rbcfreenews/66420c5f9a7947dbde1230b2,Политика,Политика,100.0,81.94945848375451,title_bucket
9568,10007,В Белгороде и его окрестностях объявили ракетную опасность,В Белгороде и его окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65f28acd9a79479875a302e6,https://www.rbc.ru/rbcfreenews/65f67a809a7947c0d3936314,Политика,Политика,100.0,81.93979933110369,title_bucket
9568,10324,В Белгороде и его окрестностях объявили ракетную опасность,В Белгороде и его окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65f28acd9a79479875a302e6,https://www.rbc.ru/rbcfreenews/65f942479a7947aea6004ea7,Политика,Политика,100.0,81.60535117056857,title_bucket
18906,23355,Над Белгородской областью сбили дрон,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/66420c5f9a7947dbde1230b2,https://www.rbc.ru/rbcfreenews/666468d99a7947fad852f875,Политика,Политика,100.0,81.58844765342961,title_bucket
3656,8829,Движение автомобилей по Крымскому мосту приостанавливали,Движение автомобилей по Крымскому мосту приостановили,https://www.rbc.ru/rbcfreenews/65baf8799a79479f4bcd9b9a,https://www.rbc.ru/rbcfreenews/65ec16709a794700cbb504c0,Общество,Общество,95.41284403669725,81.55668358714044,title_bucket
18278,30529,В Курской области объявили опасность атаки беспилотников,В Курской области объявили опасность атаки беспилотников,https://www.rbc.ru/rbcfreenews/663c0d139a7947d5dd47b3b4,https://www.rbc.ru/rbcfreenews/66a033c69a7947703fccdb27,Политика,Политика,100.0,81.4814814814815,title_bucket
34664,38063,Прах фигуристов Белоусовой и Протопопова захоронили в Санкт-Петербурге,Прах фигуристов Белоусовой и Протопопова захоронят в Санкт-Петербурге,https://www.rbc.ru/sport/11/09/2024/66e166d59a794730259589f7,https://www.rbc.ru/sport/19/08/2024/66c2f6559a7947b5915b0232,Спорт,Спорт,96.40287769784173,81.4814814814815,title_bucket
18917,19747,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66421ed99a794775d936c74c,https://www.rbc.ru/rbcfreenews/664857669a794757a81f4456,Политика,Политика,100.0,81.42857142857143,title_bucket
2124,2591,Даниил Медведев вышел в 1/8 финала Australian Open,Даниил Медведев вышел в полуфинал Australian Open,https://www.rbc.ru/sport/20/01/2024/65ab9c159a79470c818ab22d,https://www.rbc.ru/sport/24/01/2024/65afef6d9a794740a67f6ed5,Спорт,Спорт,90.9090909090909,81.23924268502581,title_bucket
17095,32050,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66317c459a79477fb232adca,https://www.rbc.ru/rbcfreenews/66ac30a39a7947d9fe92cdfd,Политика,Политика,100.0,80.95238095238095,title_bucket
11737,11923,В Белгороде и Белгородском районе включили сирены ракетной опасности,В Белгороде и Белгородском районе включили сирены ракетной опасности,https://www.rbc.ru/rbcfreenews/660457ae9a7947578babc3a5,https://www.rbc.ru/rbcfreenews/660602309a7947f6000ffc50,Политика,Политика,100.0,80.9061488673139,title_bucket
9694,18660,В Воронежской области ввели режим опасности атаки дронов,В Воронежской области ввели режим опасности атаки дронов,https://www.rbc.ru/rbcfreenews/65f349539a79475fc059fa1e,https://www.rbc.ru/rbcfreenews/663ff81a9a7947b005db6e38,Политика,Политика,100.0,80.8080808080808,title_bucket
5400,9885,В Курской области объявили ракетную опасность,В Курской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65cbe9629a79479595d301c5,https://www.rbc.ru/rbcfreenews/65f50dda9a7947a938edd18a,Политика,Политика,100.0,80.76923076923077,title_bucket
